camera,side,time_s,BFI,BVI
7,left,6.825,4.76102,7.41827
7,left,6.85,4.64118,7.39753
7,left,6.875,4.57398,7.15149
7,left,6.9,4.25774,7.16636
7,left,6.925,3.8279,7.45031
7,left,6.95,4.34004,7.73766
7,left,6.975,3.90075,7.56696
7,left,7.0,4.2362,7.5901
7,left,7.025,4.30244,7.68058
7,left,7.05,4.09943,7.78772
7,left,7.075,4.52331,7.93115
7,left,7.1,4.21906,8.00361
7,left,7.125,4.69607,7.99464
7,left,7.15,4.70545,8.11587
7,left,7.175,4.74164,8.08306
7,left,7.2,5.46394,8.06437
7,left,7.225,5.24181,7.93756
7,left,7.25,5.48447,7.89869
7,left,7.275,5.50431,7.83054
7,left,7.3,5.66455,7.65692
7,left,7.325,5.03896,7.47519
7,left,7.35,4.74072,7.41014
7,left,7.375,4.52028,7.49156
7,left,7.4,5.0562,7.40573
7,left,7.425,4.81214,7.31057
7,left,7.45,4.80938,7.202
7,left,7.475,4.36024,7.15026
7,left,7.5,4.71925,7.32371
7,left,7.525,4.53562,7.25117
7,left,7.55,4.23987,7.35591
7,left,7.575,4.26442,7.40492
7,left,7.6,4.36403,7.22036
7,left,7.625,4.38014,7.2316
7,left,7.65,4.50069,7.63365
7,left,7.675,4.69535,7.67919
7,left,7.7,4.11598,7.7245
7,left,7.725,4.17918,7.86406
7,left,7.75,4.26624,7.75834
7,left,7.775,4.34657,7.77103
7,left,7.8,4.44379,8.06279
7,left,7.825,4.15609,7.87349
7,left,7.85,4.59333,8.03915
7,left,7.875,4.85331,7.9285
7,left,7.9,5.32185,7.90939
7,left,7.925,5.5682,7.90468
7,left,7.95,5.62037,7.7856
7,left,7.975,5.45456,7.67923
7,left,8.0,5.38691,7.58941
7,left,8.025,4.96296,7.60887
7,left,8.05,4.51856,7.73487
7,left,8.075,4.95573,7.43765
7,left,8.1,4.7574,7.61136
7,left,8.125,4.27702,7.48449
7,left,8.15,4.922,7.23873
7,left,8.175,4.43029,7.28247
7,left,8.2,4.68131,7.32017
7,left,8.225,4.4713,7.11906
7,left,8.25,4.67057,7.19545
7,left,8.275,4.44439,7.22635
7,left,8.3,4.42763,7.36272
7,left,8.325,4.01499,7.41473
7,left,8.35,4.40859,7.41428
7,left,8.375,4.2787,7.59694
7,left,8.4,4.31844,7.7312
7,left,8.425,4.26414,7.75397
7,left,8.45,4.33039,8.02002
7,left,8.475,4.13356,7.59416
7,left,8.5,4.52382,8.00448
7,left,8.525,4.41029,8.06048
7,left,8.55,4.58773,7.96171
7,left,8.575,4.80742,7.99946
7,left,8.6,4.59458,7.88596
7,left,8.625,5.69192,7.99193
7,left,8.65,5.95451,8.00873
7,left,8.675,6.04946,8.03332
7,left,8.7,5.42165,7.76961
7,left,8.725,5.1855,7.50042
7,left,8.75,5.08776,7.80678
7,left,8.775,4.56227,7.36778
7,left,8.8,4.66182,7.42232
7,left,8.825,4.60636,7.24696
7,left,8.85,5.09175,7.22736
7,left,8.875,4.58606,7.13307
7,left,8.9,4.6461,7.25423
7,left,8.925,4.77276,7.21501
7,left,8.95,4.78613,7.12823
7,left,8.975,4.77536,7.20666
7,left,9.0,4.93833,7.17539
7,left,9.025,4.39608,7.48571
7,left,9.05,4.53797,7.62944
7,left,9.075,4.24972,7.28728
7,left,9.1,4.6938,7.64605
7,left,9.125,4.49627,7.58697
7,left,9.15,4.03507,7.67421
7,left,9.175,4.56168,7.87919
7,left,9.2,4.477,7.92087
7,left,9.225,4.20003,7.91885
7,left,9.25,4.86814,7.98005
7,left,9.275,4.72521,8.07963
7,left,9.3,5.26262,8.03062
7,left,9.325,5.25886,7.97188
7,left,9.35,6.04506,7.79087
7,left,9.375,5.30231,7.7844
7,left,9.4,5.84606,7.75671
7,left,9.425,5.49285,7.69999
7,left,9.45,5.16626,7.38806
7,left,9.475,4.91442,7.67886
7,left,9.5,5.05867,7.39646
7,left,9.525,4.70408,7.4822
7,left,9.55,4.91113,7.24309
7,left,9.575,4.6826,7.2522
7,left,9.6,4.68611,7.05533
7,left,9.625,4.87658,7.28289
7,left,9.65,4.57033,7.08156
7,left,9.675,4.2164,7.27263
7,left,9.7,4.64166,7.08813
7,left,9.725,4.43803,7.30384
7,left,9.75,4.64584,7.43674
7,left,9.775,4.18844,7.47341
7,left,9.8,4.78517,7.70297
7,left,9.825,4.58785,7.85299
7,left,9.85,4.39536,7.45115
7,left,9.875,4.61794,7.78815
7,left,9.9,4.33468,8.11209
7,left,9.925,4.75315,8.00885
7,left,9.95,4.84813,7.80866
7,left,9.975,5.07958,7.96854
7,left,10.0,5.59954,8.03713
7,left,10.025,5.81557,7.98078
7,left,10.05,5.51249,7.81707
7,left,10.075,5.64656,7.9251
7,left,10.1,5.73937,7.81457
7,left,10.125,5.68198,7.72968
7,left,10.15,5.18274,7.59701
7,left,10.175,5.37715,7.52775
7,left,10.2,4.79667,7.44763
7,left,10.225,5.36578,7.35455
7,left,10.25,4.85728,6.94626
7,left,10.275,5.12971,7.24295
7,left,10.3,4.87516,7.10712
7,left,10.325,4.78989,7.26633
7,left,10.35,4.78588,7.3078
7,left,10.375,4.74559,7.2293
7,left,10.4,4.47561,7.32732
7,left,10.425,4.53858,7.23039
7,left,10.45,4.74608,7.42716
7,left,10.475,4.70509,7.48006
7,left,10.5,4.87226,7.69332
7,left,10.525,4.4108,7.61819
7,left,10.55,4.7648,7.78107
7,left,10.575,4.26554,7.88781
7,left,10.6,4.72043,7.83762
7,left,10.625,4.7681,8.05503
7,left,10.65,5.18909,8.09584
7,left,10.675,5.13608,7.9545
7,left,10.7,5.57997,8.04907
7,left,10.725,5.43587,7.98088
7,left,10.75,5.94045,7.94083
7,left,10.775,5.97714,7.70251
7,left,10.8,5.88746,7.81977
7,left,10.825,5.74108,7.82261
7,left,10.85,5.77167,7.78831
7,left,10.875,4.92955,7.67996
7,left,10.9,5.20304,7.34628
7,left,10.925,5.41525,7.43753
7,left,10.95,4.87768,7.34933
7,left,10.975,4.80738,7.39564
7,left,11.0,5.08279,7.27606
7,left,11.025,4.85907,7.19761
7,left,11.05,4.72286,7.17628
7,left,11.075,4.6958,7.23993
7,left,11.1,4.99933,7.30825
7,left,11.125,4.47572,7.27518
7,left,11.15,4.63654,7.48584
7,left,11.175,4.75834,7.59638
7,left,11.2,4.59564,7.56185
7,left,11.225,4.26775,7.61172
7,left,11.25,4.25819,7.82132
7,left,11.275,4.51748,7.72476
7,left,11.3,4.62904,7.91193
7,left,11.325,4.63322,8.03595
7,left,11.35,4.75199,7.86607
7,left,11.375,5.04311,8.04225
7,left,11.4,5.18829,8.18559
7,left,11.425,5.39052,7.9601
7,left,11.45,6.09204,7.88723
7,left,11.475,5.5808,7.8096
7,left,11.5,5.97057,7.82962
7,left,11.525,5.9024,7.79049
7,left,11.55,5.18395,7.65315
7,left,11.575,5.22597,7.68951
7,left,11.6,5.80096,7.49442
7,left,11.625,5.10396,7.35156
7,left,11.65,4.6238,7.27871
7,left,11.675,4.60792,7.31936
7,left,11.7,5.12833,7.16692
7,left,11.725,4.74277,7.19189
7,left,11.75,4.9687,7.32708
7,left,11.775,4.80928,7.2708
7,left,11.8,4.58294,7.37207
7,left,11.825,4.61627,7.33757
7,left,11.85,4.32772,7.38979
7,left,11.875,4.43995,7.32615
7,left,11.9,5.0795,7.37505
7,left,11.925,4.62672,7.46486
7,left,11.95,5.03102,7.58436
7,left,11.975,4.4026,7.93524
7,left,12.0,4.77183,7.84209
7,left,12.025,4.41735,7.87261
7,left,12.05,5.00933,7.9676
7,left,12.075,5.03994,7.89668
7,left,12.1,5.09712,7.92854
7,left,12.125,5.36252,8.26094
7,left,12.15,5.85113,7.91426
7,left,12.175,5.72834,8.07843
7,left,12.2,5.65481,7.88606
7,left,12.225,5.9054,7.89477
7,left,12.25,5.42732,7.70332
7,left,12.275,5.09627,7.59345
7,left,12.3,5.10249,7.62439
7,left,12.325,5.37999,7.38983
7,left,12.35,4.92143,7.35306
7,left,12.375,5.14944,7.39496
7,left,12.4,4.8281,7.27398
7,left,12.425,5.14646,7.15531
7,left,12.45,4.86536,7.28721
7,left,12.475,4.71442,7.18141
7,left,12.5,4.77022,7.42387
7,left,12.525,5.01391,7.51613
7,left,12.55,4.70529,7.46348
7,left,12.575,4.24745,7.55356
7,left,12.6,4.90764,7.51082
7,left,12.625,4.32612,7.60906
7,left,12.65,4.40439,7.48599
7,left,12.675,4.56034,7.70433
7,left,12.7,4.62019,7.93767
7,left,12.725,4.55152,7.91403
7,left,12.75,4.47542,7.81648
7,left,12.775,5.09935,7.83028
7,left,12.8,4.96092,8.11436
7,left,12.825,5.6257,8.06874
7,left,12.85,6.11326,7.73088
7,left,12.875,6.20046,7.96584
7,left,12.9,6.00244,7.85433
7,left,12.925,5.72022,7.83732
7,left,12.95,5.62522,7.69571
7,left,12.975,5.00761,7.66912
7,left,13.0,5.05271,7.47176
7,left,13.025,5.24218,7.40404
7,left,13.05,4.95994,7.37531
7,left,13.075,5.24329,7.20766
7,left,13.1,4.62835,7.35768
7,left,13.125,4.88118,7.35483
7,left,13.15,4.80604,7.2181
7,left,13.175,4.6373,7.17548
7,left,13.2,4.61392,7.27755
7,left,13.225,4.33895,7.42292
7,left,13.25,4.18964,7.32367
7,left,13.275,4.6233,7.28387
7,left,13.3,4.76658,7.43887
7,left,13.325,4.75487,7.67194
7,left,13.35,4.50009,7.79187
7,left,13.375,4.84592,7.69578
7,left,13.4,4.49162,7.75752
7,left,13.425,4.54346,7.81835
7,left,13.45,5.26098,7.89701
7,left,13.475,5.15181,8.05722
7,left,13.5,5.30652,7.87832
7,left,13.525,5.37077,8.04061
7,left,13.55,5.70428,7.91317
7,left,13.575,6.08784,8.0049
7,left,13.6,6.0279,7.88137
7,left,13.625,5.67416,7.80022
7,left,13.65,5.19686,7.85823
7,left,13.675,5.21273,7.52796
7,left,13.7,5.07435,7.47575
7,left,13.725,5.00656,7.3414
7,left,13.75,4.85624,7.23991
7,left,13.775,4.72903,7.27687
7,left,13.8,4.53964,7.29355
7,left,13.825,4.29517,7.18977
7,left,13.85,4.53536,7.02013
7,left,13.875,4.95741,7.26234
7,left,13.9,4.75479,7.21941
7,left,13.925,4.96197,7.11605
7,left,13.95,4.60251,7.15529
7,left,13.975,4.48888,7.19924
7,left,14.0,4.68672,7.39085
7,left,14.025,4.52243,7.7467
7,left,14.05,4.51397,7.71407
7,left,14.075,4.7316,7.77837
7,left,14.1,4.3365,7.7988
7,left,14.125,4.55623,7.89151
7,left,14.15,4.84483,7.74695
7,left,14.175,4.90264,8.08276
7,left,14.2,5.412,8.11778
7,left,14.225,5.79098,8.00434
7,left,14.25,5.63401,8.00409
7,left,14.275,5.89751,7.76251
7,left,14.3,5.85325,7.83129
7,left,14.325,5.61971,7.8405
7,left,14.35,5.38252,7.71768
7,left,14.375,4.92485,7.64009
7,left,14.4,4.91092,7.48681
7,left,14.425,5.01458,7.35927
7,left,14.45,4.88974,7.43552
7,left,14.475,5.17356,7.2709
7,left,14.5,4.7492,7.25904
7,left,14.525,4.68175,7.14282
7,left,14.55,5.01609,7.18457
7,left,14.575,4.5042,7.12948
7,left,14.6,4.46668,7.21965
7,left,14.625,4.49992,7.13412
7,left,14.65,4.43345,7.297
7,left,14.675,4.95808,7.47231
7,left,14.7,4.47759,7.50303
7,left,14.725,4.37885,7.53874
7,left,14.75,4.4233,7.59389
7,left,14.775,4.27976,7.61862
7,left,14.8,4.93777,7.6687
7,left,14.825,4.45311,7.95911
7,left,14.85,4.6644,7.93663
7,left,14.875,5.10986,7.9406
7,left,14.9,4.87672,7.9761
7,left,14.925,5.71299,8.03703
7,left,14.95,5.77498,7.98867
7,left,14.975,5.55537,8.0897
7,right,0.0,4.94876,7.86675
7,right,0.025,5.05141,7.92972
7,right,0.05,5.3662,8.01996
7,right,0.075,5.82637,8.04349
7,right,0.1,5.84869,8.04768
7,right,0.125,6.03618,7.9488
7,right,0.15,5.87946,7.93954
7,right,0.175,5.88608,7.79235
7,right,0.2,5.76112,7.82716
7,right,0.225,5.64763,7.59732
7,right,0.25,5.4474,7.61583
7,right,0.275,5.24553,7.41282
7,right,0.3,5.25386,7.64189
7,right,0.325,5.07928,7.50166
7,right,0.35,5.28016,7.18035
7,right,0.375,4.99771,7.26569
7,right,0.4,4.95457,7.23623
7,right,0.425,4.90409,7.18915
7,right,0.45,4.92896,7.21353
7,right,0.475,4.7872,7.13817
7,right,0.5,4.87301,7.12812
7,right,0.525,4.81983,7.218
7,right,0.55,4.70981,7.52021
7,right,0.575,4.88772,7.46839
7,right,0.6,4.98722,7.47489
7,right,0.625,4.6558,7.5826
7,right,0.65,4.89506,7.63817
7,right,0.675,4.74259,7.89702
7,right,0.7,4.62562,8.03739
7,right,0.725,5.1512,7.87806
7,right,0.75,5.35374,8.0578
7,right,0.775,5.56659,8.01175
7,right,0.8,6.13687,8.07064
7,right,0.825,6.31546,8.10911
7,right,0.85,6.14962,8.00592
7,right,0.875,6.15397,7.79054
7,right,0.9,5.75318,7.7369
7,right,0.925,5.67722,7.78606
7,right,0.95,5.30386,7.50115
7,right,0.975,5.17014,7.56466
7,right,1.0,5.29743,7.62886
7,right,1.025,5.02957,7.57582
7,right,1.05,5.0856,7.46235
7,right,1.075,5.14586,7.17585
7,right,1.1,5.15579,7.33325
7,right,1.125,5.21079,7.15955
7,right,1.15,4.95112,6.95573
7,right,1.175,4.97186,7.20826
7,right,1.2,4.992,7.09895
7,right,1.225,4.79341,7.14726
7,right,1.25,4.94845,7.4957
7,right,1.275,4.82697,7.58467
7,right,1.3,4.70828,7.43809
7,right,1.325,4.67181,7.60899
7,right,1.35,5.00011,7.84519
7,right,1.375,4.8683,7.78536
7,right,1.4,4.94114,7.86184
7,right,1.425,5.03404,7.86795
7,right,1.45,5.37984,7.97191
7,right,1.475,5.74277,8.07966
7,right,1.5,5.99394,8.05152
7,right,1.525,6.19113,8.01672
7,right,1.55,6.05713,7.80492
7,right,1.575,5.74268,7.86915
7,right,1.6,5.65836,7.7955
7,right,1.625,5.68627,7.84243
7,right,1.65,5.42877,7.95262
7,right,1.675,5.29863,7.70366
7,right,1.7,5.38953,7.64301
7,right,1.725,5.26045,7.35803
7,right,1.75,5.28053,7.39895
7,right,1.775,5.32409,7.27064
7,right,1.8,5.14846,7.42711
7,right,1.825,5.11221,7.17521
7,right,1.85,4.9683,7.20748
7,right,1.875,4.90086,7.16377
7,right,1.9,5.08683,7.21924
7,right,1.925,4.86901,7.19942
7,right,1.95,4.85277,7.50262
7,right,1.975,4.70397,7.45705
7,right,2.0,4.91361,7.4868
7,right,2.025,4.7691,7.49711
7,right,2.05,4.81483,7.59526
7,right,2.075,5.01161,7.72629
7,right,2.1,5.06072,7.83846
7,right,2.125,5.17732,7.88784
7,right,2.15,5.65149,7.96946
7,right,2.175,5.8576,8.10947
7,right,2.2,6.23752,8.04396
7,right,2.225,6.32453,8.05177
7,right,2.25,5.9948,7.8845
7,right,2.275,5.84305,7.92017
7,right,2.3,5.59334,7.96476
7,right,2.325,5.41157,7.76743
7,right,2.35,5.54784,7.88553
7,right,2.375,5.2846,7.6961
7,right,2.4,5.27342,7.57508
7,right,2.425,5.07554,7.3793
7,right,2.45,5.13718,7.51907
7,right,2.475,5.07206,7.26365
7,right,2.5,5.05583,7.26396
7,right,2.525,5.00939,7.18943
7,right,2.55,4.94695,7.26838
7,right,2.575,4.92558,7.25572
7,right,2.6,4.85058,7.18392
7,right,2.625,4.69349,7.22403
7,right,2.65,4.81924,7.22883
7,right,2.675,4.83674,7.38184
7,right,2.7,5.08215,7.39075
7,right,2.725,4.9925,7.54581
7,right,2.75,4.89077,7.88508
7,right,2.775,5.3213,7.64497
7,right,2.8,5.57957,7.8091
7,right,2.825,6.11063,7.92015
7,right,2.85,6.10446,7.73031
7,right,2.875,6.30346,8.01118
7,right,2.9,6.07533,7.94906
7,right,2.925,5.92046,7.97387
7,right,2.95,5.82776,7.97509
7,right,2.975,5.53879,7.9825
7,right,3.0,5.46058,7.94969
7,right,3.025,5.37958,7.91015
7,right,3.05,5.49252,7.88535
7,right,3.075,5.13219,7.78062
7,right,3.1,5.35997,7.4891
7,right,3.125,5.20058,7.56805
7,right,3.15,4.97849,7.47741
7,right,3.175,5.10762,7.43006
7,right,3.2,5.066,7.48581
7,right,3.225,4.90705,7.41304
7,right,3.25,4.91134,7.20604
7,right,3.275,4.80137,7.24661
7,right,3.3,4.84384,7.3203
7,right,3.325,4.86856,7.2992
7,right,3.35,4.91955,7.32679
7,right,3.375,4.91251,7.49746
7,right,3.4,4.74573,7.28716
7,right,3.425,4.75049,7.46282
7,right,3.45,4.73332,7.58397
7,right,3.475,4.6998,7.51485
7,right,3.5,5.01657,7.90896
7,right,3.525,5.32292,7.78604
7,right,3.55,5.34607,7.84336
7,right,3.575,5.90263,7.97317
7,right,3.6,6.176,7.96801
7,right,3.625,6.16906,7.92121
7,right,3.65,6.13233,8.00545
7,right,3.675,5.76094,7.99993
7,right,3.7,5.65872,7.92531
7,right,3.725,5.66275,7.88394
7,right,3.75,5.40731,7.85794
7,right,3.775,5.37796,7.653
7,right,3.8,5.13199,7.48003
7,right,3.825,5.11524,7.40544
7,right,3.85,5.18108,7.3115
7,right,3.875,5.09197,7.37992
7,right,3.9,5.2368,7.40719
7,right,3.925,5.01494,7.0082
7,right,3.95,4.88989,7.12624
7,right,3.975,4.83683,7.07644
7,right,4.0,4.88388,7.31995
7,right,4.025,5.13307,6.93768
7,right,4.05,4.90967,7.2065
7,right,4.075,4.9405,7.39113
7,right,4.1,4.83323,7.10644
7,right,4.125,4.86276,7.4539
7,right,4.15,4.6192,7.60638
7,right,4.175,4.82121,7.66557
7,right,4.2,4.98104,7.7454
7,right,4.225,4.65772,7.83078
7,right,4.25,5.25209,8.1056
7,right,4.275,5.47682,7.96729
7,right,4.3,6.03904,8.05237
7,right,4.325,5.96517,8.0012
7,right,4.35,6.04508,8.06301
7,right,4.375,6.24258,7.95684
7,right,4.4,5.74822,8.14684
7,right,4.425,5.73626,8.10971
7,right,4.45,5.55354,7.89212
7,right,4.475,5.41126,7.65471
7,right,4.5,5.16189,7.59211
7,right,4.525,5.4357,7.38945
7,right,4.55,5.15745,7.47166
7,right,4.575,5.04324,7.60416
7,right,4.6,4.98301,7.24955
7,right,4.625,4.86436,7.40113
7,right,4.65,4.9466,7.28867
7,right,4.675,5.13307,7.21973
7,right,4.7,4.81852,7.2921
7,right,4.725,4.66374,7.13458
7,right,4.75,4.83127,7.2556
7,right,4.775,4.82451,7.33198
7,right,4.8,4.68689,7.59852
7,right,4.825,4.7403,7.40049
7,right,4.85,4.77919,7.52112
7,right,4.875,4.79525,7.59133
7,right,4.9,4.55109,7.6253
7,right,4.925,4.95552,7.8768
7,right,4.95,5.01138,7.78396
7,right,4.975,5.37667,7.9876
7,right,5.0,5.40102,8.05772
7,right,5.025,5.79599,7.91738
7,right,5.05,6.16683,7.81782
7,right,5.075,5.98686,8.07469
7,right,5.1,5.77481,8.13798
7,right,5.125,5.68992,8.02131
7,right,5.15,5.22719,7.99845
7,right,5.175,5.31849,7.54937
7,right,5.2,5.38249,7.71198
7,right,5.225,5.29687,7.54315
7,right,5.25,5.22311,7.38235
7,right,5.275,4.94133,7.42209
7,right,5.3,5.13147,7.39328
7,right,5.325,4.97151,7.18619
7,right,5.35,4.85815,7.21279
7,right,5.375,4.82537,7.10414
7,right,5.4,4.68263,7.17417
7,right,5.425,4.71764,7.26687
7,right,5.45,4.85393,7.28081
7,right,5.475,4.74137,7.22897
7,right,5.5,4.56627,7.26895
7,right,5.525,4.65849,7.55247
7,right,5.55,4.58502,7.44061
7,right,5.575,4.49723,7.69013
7,right,5.6,4.6838,7.74825
7,right,5.625,4.70531,7.82095
7,right,5.65,4.87327,7.85363
7,right,5.675,4.82109,7.8721
7,right,5.7,5.47428,7.7651
7,right,5.725,5.43333,7.98768
7,right,5.75,5.98851,7.9716
7,right,5.775,5.8579,8.09181
7,right,5.8,5.98745,7.88119
7,right,5.825,6.05537,7.99747
7,right,5.85,5.74384,7.95926
7,right,5.875,5.38448,7.7988
7,right,5.9,5.09672,7.50706
7,right,5.925,5.11831,7.61514
7,right,5.95,5.02881,7.46787
7,right,5.975,5.11864,7.44557
7,right,6.0,5.29877,7.26903
7,right,6.025,5.03713,7.11673
7,right,6.05,4.72468,7.24659
7,right,6.075,4.67061,7.18539
7,right,6.1,4.84493,7.07261
7,right,6.125,4.56616,7.25842
7,right,6.15,4.47977,7.25518
7,right,6.175,4.87598,7.13717
7,right,6.2,4.68886,7.27314
7,right,6.225,4.48599,7.46941
7,right,6.25,4.68975,7.53775
7,right,6.275,4.84157,7.62325
7,right,6.3,4.61918,7.6673
7,right,6.325,4.50059,7.67525
7,right,6.35,4.62738,7.75692
7,right,6.375,4.9926,7.84035
7,right,6.4,5.0294,8.18003
7,right,6.425,5.50239,8.11923
7,right,6.45,5.79474,7.98923
7,right,6.475,5.9721,7.95706
7,right,6.5,5.91545,7.81012
7,right,6.525,5.72156,7.80499
7,right,6.55,5.55461,7.93967
7,right,6.575,5.36482,7.66394
7,right,6.6,5.05988,7.85294
7,right,6.625,5.06627,7.71766
7,right,6.65,4.99849,7.39146
7,right,6.675,4.95422,7.4804
7,right,6.7,5.0307,7.38088
7,right,6.725,4.99461,7.37303
7,right,6.75,5.01596,7.01814
7,right,6.775,4.84245,7.18478
7,right,6.8,4.74075,7.21191
7,right,6.825,4.68101,7.29369
7,right,6.85,4.58137,7.08274
7,right,6.875,4.39042,7.39367
7,right,6.9,4.50249,7.42204
7,right,6.925,4.71558,7.28813
7,right,6.95,4.61766,7.51161
7,right,6.975,4.39134,7.65614
7,right,7.0,4.54055,7.81691
7,right,7.025,4.69903,7.93482
7,right,7.05,4.81893,7.90111
7,right,7.075,4.77119,8.08407
7,right,7.1,5.08028,8.01964
7,right,7.125,5.51336,8.05232
7,right,7.15,5.69185,8.16881
7,right,7.175,5.84148,8.01801
7,right,7.2,5.97482,8.04591
7,right,7.225,5.95382,7.6147
7,right,7.25,5.70142,7.82031
7,right,7.275,5.50315,7.8664
7,right,7.3,5.22074,7.75466
7,right,7.325,5.01005,7.72759
7,right,7.35,5.07532,7.66699
7,right,7.375,5.10716,7.47117
7,right,7.4,5.05871,7.41326
7,right,7.425,4.82094,7.31201
7,right,7.45,4.89355,7.29979
7,right,7.475,4.74626,7.32468
7,right,7.5,4.60178,7.35639
7,right,7.525,4.67849,7.25883
7,right,7.55,4.66747,7.1364
7,right,7.575,4.84645,7.21231
7,right,7.6,4.75886,7.26918
7,right,7.625,4.68898,7.5155
7,right,7.65,4.48145,7.52062
7,right,7.675,4.64114,7.56255
7,right,7.7,4.48709,7.56472
7,right,7.725,4.45099,7.77108
7,right,7.75,4.73996,7.64605
7,right,7.775,4.56439,8.00499
7,right,7.8,4.79163,8.08802
7,right,7.825,4.9355,8.05367
7,right,7.85,5.26988,7.92107
7,right,7.875,5.75027,8.04222
7,right,7.9,5.87734,7.96229
7,right,7.925,5.93161,7.84985
7,right,7.95,6.03102,8.0167
7,right,7.975,5.52582,7.85766
7,right,8.0,5.15585,7.62457
7,right,8.025,5.18342,7.69211
7,right,8.05,4.98091,7.71078
7,right,8.075,5.16407,7.36472
7,right,8.1,5.04832,7.35843
7,right,8.125,5.12352,7.24001
7,right,8.15,4.8501,7.2638
7,right,8.175,4.75167,7.19476
7,right,8.2,4.83578,7.16382
7,right,8.225,4.87525,7.24232
7,right,8.25,4.68905,7.2002
7,right,8.275,4.7277,7.25033
7,right,8.3,4.64992,7.3994
7,right,8.325,4.66413,7.32357
7,right,8.35,4.61268,7.30162
7,right,8.375,4.51613,7.61433
7,right,8.4,4.33265,7.4793
7,right,8.425,4.81134,7.90593
7,right,8.45,4.51544,7.67782
7,right,8.475,4.62877,7.82754
7,right,8.5,5.02493,7.58717
7,right,8.525,5.10473,7.98492
7,right,8.55,5.49745,8.06908
7,right,8.575,5.71947,7.96412
7,right,8.6,6.16609,7.99771
7,right,8.625,5.77855,7.79867
7,right,8.65,5.7041,7.94736
7,right,8.675,5.80596,7.7683
7,right,8.7,5.46366,7.74437
7,right,8.725,5.20783,7.57748
7,right,8.75,5.02078,7.59572
7,right,8.775,5.06387,7.51033
7,right,8.8,4.98045,7.36297
7,right,8.825,5.16052,7.46111
7,right,8.85,4.85583,7.20494
7,right,8.875,4.84794,7.08672
7,right,8.9,5.01342,7.09953
7,right,8.925,4.88883,7.17112
7,right,8.95,4.53343,7.13662
7,right,8.975,4.80491,7.28649
7,right,9.0,4.62852,7.17529
7,right,9.025,4.37618,7.3257
7,right,9.05,4.62367,7.71787
7,right,9.075,4.74708,7.63578
7,right,9.1,4.65824,7.70304
7,right,9.125,4.64932,7.7758
7,right,9.15,4.69623,7.78869
7,right,9.175,4.65123,8.03647
7,right,9.2,4.809,7.87187
7,right,9.225,5.2578,7.98226
7,right,9.25,5.54119,7.93653
7,right,9.275,5.82149,7.95507
7,right,9.3,6.05267,8.11699
7,right,9.325,6.04768,8.13795
7,right,9.35,5.82478,7.90905
7,right,9.375,5.64484,7.81237
7,right,9.4,5.40478,7.76246
7,right,9.425,5.20944,7.50113
7,right,9.45,5.17824,7.49118
7,right,9.475,4.90409,7.41399
7,right,9.5,5.01002,7.43018
7,right,9.525,5.09589,7.28127
7,right,9.55,4.95859,7.42571
7,right,9.575,4.95716,7.28929
7,right,9.6,4.75637,7.1479
7,right,9.625,4.80374,7.24004
7,right,9.65,4.75698,7.41062
7,right,9.675,4.40842,7.26695
7,right,9.7,4.69633,7.28607
7,right,9.725,4.92142,7.20942
7,right,9.75,4.53175,7.54661
7,right,9.775,4.74604,7.50948
7,right,9.8,4.88753,7.51786
7,right,9.825,4.43067,7.75008
7,right,9.85,4.9007,7.60358
7,right,9.875,5.12466,7.90801
7,right,9.9,5.14298,7.92283
7,right,9.925,5.41896,7.99
7,right,9.95,5.78189,7.99426
7,right,9.975,5.86117,8.1771
7,right,10.0,5.89492,8.03558
7,right,10.025,6.11453,7.87681
7,right,10.05,5.92023,8.10399
7,right,10.075,5.63048,7.83693
7,right,10.1,5.41599,7.81571
7,right,10.125,5.30325,7.6764
7,right,10.15,5.37474,7.57755
7,right,10.175,5.2101,7.63742
7,right,10.2,5.1876,7.38377
7,right,10.225,4.99483,7.31899
7,right,10.25,4.89095,7.27984
7,right,10.275,4.89394,7.12203
7,right,10.3,4.87076,7.26941
7,right,10.325,4.8173,7.23597
7,right,10.35,4.96146,7.29671
7,right,10.375,4.75547,7.33391
7,right,10.4,4.81411,7.17486
7,right,10.425,4.71012,7.34755
7,right,10.45,4.99762,7.2649
7,right,10.475,4.80413,7.60099
7,right,10.5,4.79757,7.71567
7,right,10.525,4.81471,7.66394
7,right,10.55,4.60043,7.94912
7,right,10.575,4.74083,7.76874
7,right,10.6,4.8609,7.94453
7,right,10.625,5.20653,7.90325
7,right,10.65,5.54049,7.9545
7,right,10.675,6.02613,7.92427
7,right,10.7,6.33901,7.88342
7,right,10.725,6.04397,7.98853
7,right,10.75,5.83579,7.82872
7,right,10.775,5.85456,7.84694
7,right,10.8,5.47887,7.75045
7,right,10.825,5.42277,7.60383
7,right,10.85,5.27532,7.67222
7,right,10.875,5.19316,7.50678
7,right,10.9,5.29512,7.56671
7,right,10.925,5.35578,7.40047
7,right,10.95,5.23227,7.28773
7,right,10.975,4.95664,7.25588
7,right,11.0,5.0224,7.19104
7,right,11.025,4.95391,7.32338
7,right,11.05,4.88737,7.29546
7,right,11.075,4.98849,7.3692
7,right,11.1,4.8689,7.13296
7,right,11.125,4.75205,7.16972
7,right,11.15,4.76176,7.52067
7,right,11.175,4.99182,7.53484
7,right,11.2,4.97763,7.55757
7,right,11.225,4.90903,7.70624
